"gene_id","position","class","genbank","family","activity","percent_match","align_length","mismatch","eval","type","time","percent_id_tax","flg","rg","total_length","rl","KO_num","taxonomy","GPM"
"Ga0255751_10441679","1-568","Auxiliary Activities","AFO89448.1","AA3","glucose-methanol-choline oxidases",78.2,188,40,1.4e-77,"Metagenome",12.5,78.84,567,38,5700,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nautella;Nautella sp. ECSMB14104;Nautella sp. ECSMB14104",0.377458815
"Ga0255751_10441790","1-631","Auxiliary Activities","AHC99971.1","AA3","glucose-methanol-choline oxidases",82.4,210,37,1.5e-99,"Metagenome",12.5,83.81,630,38,5700,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;Ruegeria marina;Ruegeria marina",0.339712933
"Ga0255751_10451494","2-392","Auxiliary Activities","AMD01013.1","AA3","glucose-methanol-choline oxidases",77,126,24,3.1e-47,"Metagenome",12.5,80.95,390,65,9750,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Brachymonas;Brachymonas denitrificans;Brachymonas denitrificans",0.938680474
"Ga0255751_10456260","451-616","Auxiliary Activities","AKO96001.1","AA3","glucose-methanol-choline oxidases",75,52,13,2.4e-17,"Metagenome",12.5,76.92,165,14,2100,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Marinovum;Marinovum algicola;Marinovum algicola",0.477873696
"Ga0255751_10460310","303-612","Auxiliary Activities","AMD01013.1","AA3","glucose-methanol-choline oxidases",76.8,99,18,1.1e-36,"Metagenome",12.5,80.81,309,59,8850,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Brachymonas;Brachymonas denitrificans;Brachymonas denitrificans",1.075381514
"Ga0255751_10474361","1-295","Auxiliary Activities","AMN54930.1","AA3","glucose-methanol-choline oxidases",83.5,97,16,4.8e-45,"Metagenome",12.5,97.94,294,87,13028,149.75,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",1.663859032
"Ga0255751_10476126","0-597","Auxiliary Activities","ALG89424.1","AA3","glucose-methanol-choline oxidases",82.4,199,35,1.6e-92,"Metagenome",12.5,88.44,597,54,8100,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;Sulfitobacter brevis;Sulfitobacter brevis",0.509434629
"Ga0255751_10476822","0-594","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",93.4,198,13,8.4e-105,"Metagenome",12.5,93.43,594,45,6728,149.51,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.425279144
"Ga0255751_10482496","116-590","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",78.3,157,34,4.2e-67,"Metagenome",12.5,85.26,474,61,9150,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. RS40;Candidatus Pelagibacter sp. RS40",0.72480391
"Ga0255751_10483133","1-310","Auxiliary Activities","ALV26036.1","AA3","glucose-methanol-choline oxidases",76.5,102,24,6.8e-42,"Metagenome",12.5,81.63,309,31,4650,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudooceanicola;Pseudooceanicola nitratireducens;Pseudooceanicola nitratireducens",0.565030965
"Ga0255751_10491664","1-157","Auxiliary Activities","AFT69718.1","AA3","glucose-methanol-choline oxidases",78,50,11,4e-14,"Metagenome",12.5,78,156,7,1050,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax sp. DSM 26295;Alcanivorax sp. DSM 26295",0.252721666
"Ga0255751_10494668","0-204","Auxiliary Activities","ANE80616.1","AA3","glucose-methanol-choline oxidases",87.5,64,8,5.2e-30,"Metagenome",12.5,89.23,204,47,7050,150,"KO:K00108","Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium vanbaalenii;Mycobacterium vanbaalenii",1.297587714
"Ga0255751_10495269","1-556","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",83.6,183,30,6.9e-93,"Metagenome",12.5,83.61,555,20,3000,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria",0.20295794
"Ga0255751_10509628","1-100","Auxiliary Activities","ACB67270.1","AA3","glucose-methanol-choline oxidases",78.1,32,7,7.9e-08,"Metagenome",12.5,80.65,99,0,0,0,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia;Caballeronia arvi;Caballeronia arvi",0
"Ga0255751_10526005","2-551","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",98.9,183,2,1.5e-100,"Metagenome",12.5,98.91,549,32,4800,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.328281696
"Ga0255751_10548026","1-160","Auxiliary Activities","AMN54930.1","AA3","glucose-methanol-choline oxidases",75,52,13,6.7e-17,"Metagenome",12.5,82.69,159,8,1200,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;Candidatus Puniceispirillum;Candidatus Puniceispirillum marinum;Candidatus Puniceispirillum marinum",0.283375237
"Ga0255751_10562649","1-253","Auxiliary Activities","AKH43181.1","AA3","glucose-methanol-choline oxidases",75,68,17,3.8e-22,"Metagenome",12.5,80.95,252,8,1200,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax sp.;Variovorax sp.",0.178796281
"Ga0255751_10566597","207-519","Auxiliary Activities","AKO96077.1","AA3","glucose-methanol-choline oxidases",78.8,104,22,4.6e-46,"Metagenome",12.5,79.81,312,14,2076,148.29,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",0.249840639
"Ga0255751_10574327","1-394","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",82,128,23,1.6e-56,"Metagenome",12.5,96.15,393,62,9300,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. RS39;Candidatus Pelagibacter sp. RS39",0.888521975
"Ga0255751_10587662","1-505","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",78.2,165,36,3.4e-75,"Metagenome",12.5,93.45,504,64,9598,149.97,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.715042086
"Ga0255751_10600916","249-498","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",78,82,18,2.6e-31,"Metagenome",12.5,86.42,249,46,6896,149.91,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. RS40;Candidatus Pelagibacter sp. RS40",1.039840824
"Ga0255751_10605644","0-495","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",91.5,164,14,1.5e-86,"Metagenome",12.5,91.46,495,12,1800,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.136535342
"Ga0255751_10617774","1-487","Auxiliary Activities","AFP31998.1","AA3","glucose-methanol-choline oxidases",77.2,162,37,8.1e-74,"Metagenome",12.5,93.21,486,30,4500,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Thalassolituus;Thalassolituus sp. HI0120;Thalassolituus sp. HI0120",0.347659435
"Ga0255751_10618344","1-391","Auxiliary Activities","AKO96001.1","AA3","glucose-methanol-choline oxidases",84.6,130,20,2.9e-66,"Metagenome",12.5,100,390,38,5700,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",0.548767046
"Ga0255751_10621257","2-485","Auxiliary Activities","AKJ15338.1","AA3","glucose-methanol-choline oxidases",78.3,161,35,5.6e-75,"Metagenome",12.5,78.26,483,25,3750,150,"KO:K00108","Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Asanoa;Asanoa hainanensis;Asanoa hainanensis",0.291515675
"Ga0255751_10639053","213-474","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",97.7,87,2,4.3e-45,"Metagenome",12.5,97.7,261,40,5964,149.1,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.857975532
"Ga0255751_10644187","1-472","Auxiliary Activities","ALO41749.1","AA3","glucose-methanol-choline oxidases",77.2,149,34,3.3e-64,"Metagenome",12.5,86.62,471,29,4350,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Thalassolituus;Thalassolituus sp. HI0120;Thalassolituus sp. HI0120",0.346773678
"Ga0255751_10650377","93-468","Auxiliary Activities","AMN54930.1","AA3","glucose-methanol-choline oxidases",75,124,31,4.8e-50,"Metagenome",12.5,76.61,375,30,4500,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia;Labrenzia sp. OB1;Labrenzia sp. OB1",0.450566627
"Ga0255751_10652695","2-467","Auxiliary Activities","BAN02747.1","AA3","glucose-methanol-choline oxidases",79.2,159,29,1.1e-75,"Metagenome",12.5,86.45,465,30,4500,150,"KO:K00108","Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;Ilumatobacter nonamiensis;Ilumatobacter nonamiensis",0.363360183
"Ga0255751_10659426","2-368","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",97.5,121,3,1e-65,"Metagenome",12.5,97.52,366,47,6950,147.87,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.712975523
"Ga0255751_10665785","1-160","Auxiliary Activities","AII86447.1","AA3","glucose-methanol-choline oxidases",76,50,12,1.4e-14,"Metagenome",12.5,78,159,12,1800,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter arsenitoxydans;Achromobacter arsenitoxydans",0.425062856
"Ga0255751_10671123","41-458","Auxiliary Activities","AFU44063.1","AA3","glucose-methanol-choline oxidases",78.8,137,29,3.5e-57,"Metagenome",12.5,79.56,417,21,3150,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. 56;Acidovorax sp. 56",0.283630071
"Ga0255751_10681277","0-432","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",86.1,144,20,2.3e-75,"Metagenome",12.5,97.22,432,20,3000,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.260744576
"Ga0255751_10684314","276-450","Auxiliary Activities","BAN02747.1","AA3","glucose-methanol-choline oxidases",87.9,58,7,3e-26,"Metagenome",12.5,91.38,174,2,300,150,"KO:K00108","Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;Jatrophihabitans endophyticus;Jatrophihabitans endophyticus",0.064736584
"Ga0255751_10697518","140-443","Auxiliary Activities","AII86447.1","AA3","glucose-methanol-choline oxidases",75.3,97,24,6.7e-34,"Metagenome",12.5,81.32,303,34,5100,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;SAR116 cluster alpha proteobacterium HIMB100;SAR116 cluster alpha proteobacterium HIMB100",0.631982893
"Ga0255751_10699403","1-337","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",87.4,111,14,8.2e-57,"Metagenome",12.5,98.21,336,415,62240,149.98,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",6.955365292
"Ga0255751_10707477","290-440","Auxiliary Activities","ACB68560.1","AA3","glucose-methanol-choline oxidases",84.4,45,7,7.2e-13,"Metagenome",12.5,86.36,150,5,750,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. TNe-862;Burkholderia sp. TNe-862",0.187736095
"Ga0255751_10732165","0-129","Auxiliary Activities","AHE56146.1","AA3","glucose-methanol-choline oxidases",85,40,6,2e-11,"Metagenome",12.5,87.5,129,5,750,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium viridifuturi;Bradyrhizobium viridifuturi",0.218297785
"Ga0255751_10733337","0-429","Auxiliary Activities","AKO96001.1","AA3","glucose-methanol-choline oxidases",83.2,143,24,9.4e-66,"Metagenome",12.5,95.8,429,22,3300,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",0.288824761
"Ga0255751_10741071","1-424","Auxiliary Activities","AII86565.1","AA3","glucose-methanol-choline oxidases",75.6,127,31,8.2e-54,"Metagenome",12.5,81.1,423,45,6750,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;Candidatus Rhodobacter lobularis;Candidatus Rhodobacter lobularis",0.599157749
"Ga0255751_10769000","2-413","Auxiliary Activities","AKJ15338.1","AA3","glucose-methanol-choline oxidases",75.2,137,33,1.4e-58,"Metagenome",12.5,82.48,411,20,3000,150,"KO:K00108","Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;Streptacidiphilus anmyonensis;Streptacidiphilus anmyonensis",0.274067292
"Ga0255751_10777237","123-411","Auxiliary Activities","ANG98424.1","AA3","glucose-methanol-choline oxidases",81.1,95,18,6.4e-42,"Metagenome",12.5,86.32,288,15,2250,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;Halioglobus sp. HI00S01;Halioglobus sp. HI00S01",0.293337648
"Ga0255751_10777285","0-153","Auxiliary Activities","AJR09089.1","AA3","glucose-methanol-choline oxidases",75.6,41,10,4.5e-10,"Metagenome",12.5,78.38,153,12,1800,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;Colwellia psychrerythraea;Colwellia psychrerythraea",0.441731988
"Ga0255751_10779909","21-411","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",78.7,127,27,4.1e-52,"Metagenome",12.5,95.35,390,85,12750,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",1.227505235
"Ga0255751_10783751","1-145","Auxiliary Activities","AHC47677.1","AA3","glucose-methanol-choline oxidases",75,48,11,5.3e-13,"Metagenome",12.5,76.09,144,11,1650,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia insulsa;Paraburkholderia insulsa",0.430228551
"Ga0255751_10813588","0-396","Auxiliary Activities","AKO96001.1","AA3","glucose-methanol-choline oxidases",75.6,131,32,7.6e-54,"Metagenome",12.5,77.27,396,20,3000,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobius;Thalassobius sp. CECT 5114;Thalassobius sp. CECT 5114",0.284448628
"Ga0255751_10822770","20-395","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",77.7,121,27,7e-49,"Metagenome",12.5,80.49,375,18,2700,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. RS40;Candidatus Pelagibacter sp. RS40",0.270339976
"Ga0255751_10824474","277-394","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",97.2,36,1,1.1e-11,"Metagenome",12.5,94.74,117,0,0,0,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0
"Ga0255751_10864257","1-100","Auxiliary Activities","AHB07363.1","AA3","glucose-methanol-choline oxidases",93.3,30,2,1e-07,"Metagenome",12.5,86.67,99,2,300,150,"KO:K00108","Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles gambiae;Anopheles gambiae",0.113779451
"Ga0255751_10873225","2-377","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",76.8,125,29,2e-51,"Metagenome",12.5,83.2,375,34,5100,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter sp. RS40;Candidatus Pelagibacter sp. RS40",0.510642178
"Ga0255751_10888513","125-374","Auxiliary Activities","AJZ61905.1","AA3","glucose-methanol-choline oxidases",81.5,81,15,7e-37,"Metagenome",12.5,81.48,249,21,3150,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. S9;Pseudomonas sp. S9",0.474994939
"Ga0255751_10894252","2-371","Auxiliary Activities","AMW14983.1","AA3","glucose-methanol-choline oxidases",75.6,123,30,2.7e-53,"Metagenome",12.5,77.24,369,42,6300,150,"KO:K00108","Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. BoleA5;Streptomyces sp. BoleA5",0.64105008
"Ga0255751_10938852","227-359","Auxiliary Activities","AJD51955.1","AA3","glucose-methanol-choline oxidases",78.6,42,9,1.2e-11,"Metagenome",12.5,78.57,132,6,850,141.67,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium saheli;Sinorhizobium saheli",0.241787023
"Ga0255751_10943534","1-358","Auxiliary Activities","AIY67238.1","AA3","glucose-methanol-choline oxidases",79.8,119,24,3.5e-50,"Metagenome",12.5,86.55,357,21,3150,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Thalassolituus;Thalassolituus sp. HI0120;Thalassolituus sp. HI0120",0.331298991
"Ga0255751_10964045","71-353","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",90.4,94,9,6.4e-47,"Metagenome",12.5,97.87,282,41,6150,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",0.818848924
"Ga0255751_10980458","0-348","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",100,116,0,5.5e-64,"Metagenome",12.5,100,348,30,4500,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.485524383
"Ga0255751_11013779","1-340","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",79.3,111,23,4.5e-47,"Metagenome",12.5,91.96,339,4,600,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.066455255
"Ga0255751_11017624","101-341","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",86.2,80,11,1.2e-38,"Metagenome",12.5,92.5,240,17,2550,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.398939201
"Ga0255751_11021947","114-339","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",96,75,3,4.8e-37,"Metagenome",12.5,96,225,8,1200,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.200251834
"Ga0255751_11052738","1-331","Auxiliary Activities","AII87720.1","AA3","glucose-methanol-choline oxidases",78,109,24,3.6e-41,"Metagenome",12.5,97.27,330,40,6000,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;unclassified Rhodobacteraceae;Rhodobacteraceae bacterium HIMB11;Rhodobacteraceae bacterium HIMB11",0.682676708
"Ga0255751_11059172","2-332","Auxiliary Activities","SBR50723.1","AA3","glucose-methanol-choline oxidases",75.2,109,22,2.9e-38,"Metagenome",12.5,77.98,330,11,1650,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. JS42;Acidovorax sp. JS42",0.187736095
"Ga0255751_11073219","1-328","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",100,109,0,4.1e-61,"Metagenome",12.5,100,327,7,1050,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.120564465
"Ga0255751_11074368","143-329","Auxiliary Activities","AJA65115.1","AA3","glucose-methanol-choline oxidases",76.4,55,13,6.4e-19,"Metagenome",12.5,83.02,186,2,300,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. URHA0033;Caulobacter sp. URHA0033",0.060560031
"Ga0255751_11082424","2-215","Auxiliary Activities","AFS49530.1","AA3","glucose-methanol-choline oxidases",90.1,71,7,5.8e-32,"Metagenome",12.5,90.14,213,11,1650,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;unclassified Pelagibacteraceae;alpha proteobacterium HIMB59;alpha proteobacterium HIMB59",0.290858738
"Ga0255751_11083773","204-327","Auxiliary Activities","ACI93859.1","AA3","glucose-methanol-choline oxidases",86.1,36,5,2.1e-10,"Metagenome",12.5,88.89,123,4,600,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia;Afipia sp. 1NLS2;Afipia sp. 1NLS2",0.183157166
"Ga0255751_11085530","0-279","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",80.8,78,15,8.1e-34,"Metagenome",12.5,89.74,279,57,8550,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",1.150640581
"Ga0255751_11086311","1-145","Auxiliary Activities","AMG35604.1","AA3","glucose-methanol-choline oxidases",75,48,12,3.9e-16,"Metagenome",12.5,78.26,144,7,1050,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia;Nevskia soli;Nevskia soli",0.273781805
"Ga0255751_11099503","1-322","Auxiliary Activities","AIJ24591.1","AA3","glucose-methanol-choline oxidases",76.1,109,24,2.4e-45,"Metagenome",12.5,83.18,321,24,3600,150,"KO:K00108","Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Ilumatobacter;Ilumatobacter nonamiensis;Ilumatobacter nonamiensis",0.421090306
"Ga0255751_11100297","0-324","Auxiliary Activities","AMD01013.1","AA3","glucose-methanol-choline oxidases",75.9,108,26,2.3e-40,"Metagenome",12.5,76.85,324,42,6300,150,"KO:K00108","Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;Cobetia sp. UCD-24C;Cobetia sp. UCD-24C",0.730084813
"Ga0255751_11101648","1-169","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",89.3,56,6,9.2e-25,"Metagenome",12.5,96.43,168,26,3900,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;Candidatus Pelagibacter ubique;Candidatus Pelagibacter ubique",0.871631869
"Ga0255751_11103388","1-322","Auxiliary Activities","AFS47287.1","AA3","glucose-methanol-choline oxidases",100,107,0,1.4e-61,"Metagenome",12.5,100,321,26,3900,150,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria;unclassified Alphaproteobacteria",0.456181165
"Ga0255751_11105441","220-322","Auxiliary Activities","AHK42554.1","AA3","glucose-methanol-choline oxidases",80,30,6,4e-07,"Metagenome",12.5,79.41,102,1,150,150,"KO:K00108","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Curvibacter;Curvibacter sp. PAE-UM;Curvibacter sp. PAE-UM",0.055216498
"Ga0255751_11109157","224-323","Auxiliary Activities","BAN26148.1","AA3","glucose-methanol-choline oxidases",78.1,32,7,1.2e-08,"Metagenome",12.5,83.87,99,0,0,0,"KO:K00108","Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Candidatus Pelagibacter;unclassified Candidatus Pelagibacter;unclassified Candidatus Pelagibacter",0
